link.citation,con.taxonomy,res.taxonomy,foodweb.name
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Bembidion contractum,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Xenomyrmex floridanus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Veigaia,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Trochopus plumbeus,Veigaia,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Actinopteryx fucicola,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Trochopus plumbeus,Actinopteryx fucicola,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Aysha velox,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Leucauge venusta,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Scydmaenidae,Amblyseius,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Butorides virescens,Pentacora sphacelata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Actinopteryx fucicola,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Phalacrocorax dilophus,Odonata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Pelecanus,Littorina angulifera,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Leptostylus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Metatropiphorus belfragei,Galumna,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Crematogaster ashmeadi,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Metatropiphorus belfragei,Pseudothrips inequalis,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Apanteles hemileucae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Apidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Galumna,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Phalacrocorax dilophus,Littorina angulifera,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Pseudothrips inequalis,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Liposcelis bostrychophilus,Algae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Psocidus texanus,Algae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Scydmaenidae,Veigaia,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Scleroderma macrogaster,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Pseudomyrmex elongatus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Natrix,Pentacora sphacelata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Butorides virescens,Tafaliscu lurida,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Peripsocus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Liposcelis bostrychophilus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Psocidus texanus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Dictyna,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Tachys occulator,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Trochopus plumbeus,Tachys occulator,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Nemapogon,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Natrix,Staphylinidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Sergiolus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Phalacrocorax dilophus,Ligia exotica,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Pseudoacalles,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Dictyna,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Scydmaenidae,Galumna,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Tachys occulator,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Pentacora sphacelata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Bembidion contractum,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Trochopus plumbeus,Bembidion contractum,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Sergiolus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Pseudoacalles,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Aysha velox,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Leucauge venusta,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Bembidion contractum,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Staphylinidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Fungi,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Aysha velox,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Axelsonia littoralis,Algae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Leucauge venusta,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Leptostylus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Anurida maritima,Algae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Tafaliscu lurida,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Anurida maritima,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Butorides virescens,Odonata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Leptostylus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Axelsonia littoralis,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Veigaia,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Pseudomyrmex elongatus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Actinopteryx fucicola,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Butorides virescens,Littorina angulifera,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Ecdytolopha,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Metatropiphorus belfragei,Nemapogon,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Phalacrocorax dilophus,Trochopus plumbeus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Eustala,Nemapogon,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Nemapogon,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Ligia exotica,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Natrix,Odonata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Pentacora sphacelata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Trochopus plumbeus,Pentacora sphacelata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Nemapogon,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Pentacora sphacelata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Staphylinidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Trochopus plumbeus,Staphylinidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Odonata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Staphylinidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Ascia monuste,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Tachys occulator,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Phoebis agarithe,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Tafaliscu lurida,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Littorina angulifera,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Tricorynus,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Bembidion contractum,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Natrix,Ligia exotica,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Aratus pisonii,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Arunta interclusa,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Scleroderma macrogaster,Anisomeristes,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Metatropiphorus belfragei,Ecdytolopha,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Eustala,Ecdytolopha,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Ecdytolopha,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Pentacora sphacelata,Anurida maritima,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Pentacora sphacelata,Axelsonia littoralis,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Ecdytolopha,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Ligia exotica,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Pentacora sphacelata,Veigaia,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Phocides batabano,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Butorides virescens,Trochopus plumbeus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Butorides virescens,Metatropiphorus belfragei,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Trochopus plumbeus,Aratus pisonii,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Phalacrocorax dilophus,Natrix,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Phocides batabano,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Veigaia,Anisomeristes,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Odonata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Tafaliscu lurida,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Scydmaenidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Littorina angulifera,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Trochopus plumbeus,Littorina angulifera,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Arunta interclusa,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Natrix,Trochopus plumbeus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Pentacora sphacelata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Tricorynus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Staphylinidae,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Arunta interclusa,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Littorina angulifera,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Phoebis agarithe,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Hentzia palmarum,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Aysha velox,Xenomyrmex floridanus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Staphylinidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Ascia monuste,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Arunta interclusa,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Pentacora sphacelata,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Eustala,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Trochopus plumbeus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Metatropiphorus belfragei,Phocides batabano,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Agelaius phoeniceus,Metatropiphorus belfragei,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Ligia exotica,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Trochopus plumbeus,Ligia exotica,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Eustala,Phocides batabano,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Phocides batabano,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Aratus pisonii,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Sergiolus,Xenomyrmex floridanus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Pseudomyrmex elongatus,Peripsocus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Pseudomyrmex elongatus,Liposcelis bostrychophilus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Pseudomyrmex elongatus,Psocidus texanus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Phocides batabano,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Aysha velox,Crematogaster ashmeadi,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Leucauge venusta,Apidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Scydmaenidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Scleroderma macrogaster,Actinopteryx fucicola,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Ecdytolopha,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Sergiolus,Crematogaster ashmeadi,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Butorides virescens,Natrix,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Scydmaenidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Veigaia,Amblyseius,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dictyna,Apanteles hemileucae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dictyna,Apidae,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Metatropiphorus belfragei,Phoebis agarithe,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Tricorynus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Tafaliscu lurida,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Eustala,Phoebis agarithe,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Phoebis agarithe,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dictyna,Scleroderma macrogaster,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Hentzia palmarum,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Metatropiphorus belfragei,Ascia monuste,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Veigaia,Anurida maritima,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Tricorynus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Eustala,Ascia monuste,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Ascia monuste,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Phoebis agarithe,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Veigaia,Axelsonia littoralis,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Odonata,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Hentzia palmarum,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Eustala,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Trochopus plumbeus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Metatropiphorus belfragei,Metatropiphorus belfragei,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Veigaia,Actinopteryx fucicola,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Dendroica,Metatropiphorus belfragei,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Ascia monuste,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Eustala,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Trochopus plumbeus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Peripsocus,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Liposcelis bostrychophilus,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Psocidus texanus,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Hentzia palmarum,Metatropiphorus belfragei,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Scleroderma macrogaster,Tachys occulator,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Scleroderma macrogaster,Pseudoacalles,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Amblyseius,Veigaia,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Veigaia,Galumna,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Scleroderma macrogaster,Bembidion contractum,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Aysha velox,Pseudomyrmex elongatus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Aratus pisonii,Arunta interclusa,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Galumna,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Crematogaster ashmeadi,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Odonata,Ligia exotica,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Leucauge venusta,Nemapogon,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Sergiolus,Pseudomyrmex elongatus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Amblyseius,Galumna,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Scleroderma macrogaster,Leptostylus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Veigaia,Tachys occulator,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Amblyseius,Pseudothrips inequalis,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Bembidion contractum,Nemapogon,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Leptostylus,Rhizophora mangle,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Axelsonia littoralis,Detritus,FloridaIslandE7
"Piechnik et al. (2008), Simberloff and Wilson (1969)",Veigaia,Bembidion contractum,FloridaIslandE7
